연번,군구명,병원종별,의료기관명,소재지,병실수,병상수,진료과목
2683,부평구,한의원,디-한의원,인천광역시 부평구 주부토로 268 (갈산동),0.0,0.0,침구과
2683,부평구,한의원,디-한의원,인천광역시 부평구 주부토로 268 (갈산동),0.0,0.0,한방응급과
2684,부평구,한의원,청산한의원,인천광역시 부평구 마장로 385 (산곡동),0.0,0.0,한방내과
2684,부평구,한의원,청산한의원,인천광역시 부평구 마장로 385 (산곡동),0.0,0.0,한방부인과
2684,부평구,한의원,청산한의원,인천광역시 부평구 마장로 385 (산곡동),0.0,0.0,한방소아과
2684,부평구,한의원,청산한의원,인천광역시 부평구 마장로 385 (산곡동),0.0,0.0,한방안·이비인후·피부과
2684,부평구,한의원,청산한의원,인천광역시 부평구 마장로 385 (산곡동),0.0,0.0,한방신경정신과
2684,부평구,한의원,청산한의원,인천광역시 부평구 마장로 385 (산곡동),0.0,0.0,한방재활의학과
2684,부평구,한의원,청산한의원,인천광역시 부평구 마장로 385 (산곡동),0.0,0.0,사상체질과
2684,부평구,한의원,청산한의원,인천광역시 부평구 마장로 385 (산곡동),0.0,0.0,침구과
2684,부평구,한의원,청산한의원,인천광역시 부평구 마장로 385 (산곡동),0.0,0.0,한방응급과
2685,부평구,한의원,김경태한의원,인천광역시 부평구 부평문화로 43 (부평동),0.0,0.0,한방내과
2685,부평구,한의원,김경태한의원,인천광역시 부평구 부평문화로 43 (부평동),0.0,0.0,한방부인과
2685,부평구,한의원,김경태한의원,인천광역시 부평구 부평문화로 43 (부평동),0.0,0.0,한방소아과
2685,부평구,한의원,김경태한의원,인천광역시 부평구 부평문화로 43 (부평동),0.0,0.0,한방안·이비인후·피부과
2685,부평구,한의원,김경태한의원,인천광역시 부평구 부평문화로 43 (부평동),0.0,0.0,한방신경정신과
2685,부평구,한의원,김경태한의원,인천광역시 부평구 부평문화로 43 (부평동),0.0,0.0,한방재활의학과
2685,부평구,한의원,김경태한의원,인천광역시 부평구 부평문화로 43 (부평동),0.0,0.0,사상체질과
2685,부평구,한의원,김경태한의원,인천광역시 부평구 부평문화로 43 (부평동),0.0,0.0,침구과
2685,부평구,한의원,김경태한의원,인천광역시 부평구 부평문화로 43 (부평동),0.0,0.0,한방응급과
2686,부평구,한의원,청천한의원,"인천광역시 부평구 세월천로 34, 303호 (청천동, 대우프라자)",0.0,0.0,한방내과
2686,부평구,한의원,청천한의원,"인천광역시 부평구 세월천로 34, 303호 (청천동, 대우프라자)",0.0,0.0,한방부인과
2686,부평구,한의원,청천한의원,"인천광역시 부평구 세월천로 34, 303호 (청천동, 대우프라자)",0.0,0.0,한방소아과
2686,부평구,한의원,청천한의원,"인천광역시 부평구 세월천로 34, 303호 (청천동, 대우프라자)",0.0,0.0,한방안·이비인후·피부과
2686,부평구,한의원,청천한의원,"인천광역시 부평구 세월천로 34, 303호 (청천동, 대우프라자)",0.0,0.0,한방신경정신과
2686,부평구,한의원,청천한의원,"인천광역시 부평구 세월천로 34, 303호 (청천동, 대우프라자)",0.0,0.0,한방재활의학과
2686,부평구,한의원,청천한의원,"인천광역시 부평구 세월천로 34, 303호 (청천동, 대우프라자)",0.0,0.0,사상체질과
2686,부평구,한의원,청천한의원,"인천광역시 부평구 세월천로 34, 303호 (청천동, 대우프라자)",0.0,0.0,침구과
2686,부평구,한의원,청천한의원,"인천광역시 부평구 세월천로 34, 303호 (청천동, 대우프라자)",0.0,0.0,한방응급과
2687,부평구,한의원,다스름한의원,"인천광역시 부평구 부흥로294번길 4, 302호 (부평동, 추인타워)",0.0,0.0,한방내과
2687,부평구,한의원,다스름한의원,"인천광역시 부평구 부흥로294번길 4, 302호 (부평동, 추인타워)",0.0,0.0,한방부인과
2687,부평구,한의원,다스름한의원,"인천광역시 부평구 부흥로294번길 4, 302호 (부평동, 추인타워)",0.0,0.0,한방소아과
2687,부평구,한의원,다스름한의원,"인천광역시 부평구 부흥로294번길 4, 302호 (부평동, 추인타워)",0.0,0.0,한방안·이비인후·피부과
2687,부평구,한의원,다스름한의원,"인천광역시 부평구 부흥로294번길 4, 302호 (부평동, 추인타워)",0.0,0.0,한방신경정신과
2687,부평구,한의원,다스름한의원,"인천광역시 부평구 부흥로294번길 4, 302호 (부평동, 추인타워)",0.0,0.0,한방재활의학과
2687,부평구,한의원,다스름한의원,"인천광역시 부평구 부흥로294번길 4, 302호 (부평동, 추인타워)",0.0,0.0,사상체질과
2687,부평구,한의원,다스름한의원,"인천광역시 부평구 부흥로294번길 4, 302호 (부평동, 추인타워)",0.0,0.0,침구과
2687,부평구,한의원,다스름한의원,"인천광역시 부평구 부흥로294번길 4, 302호 (부평동, 추인타워)",0.0,0.0,한방응급과
2688,부평구,한의원,길한의원,인천광역시 부평구 아트센터로 38 (십정동),0.0,0.0,한방내과
2688,부평구,한의원,길한의원,인천광역시 부평구 아트센터로 38 (십정동),0.0,0.0,한방부인과
2688,부평구,한의원,길한의원,인천광역시 부평구 아트센터로 38 (십정동),0.0,0.0,한방소아과
2688,부평구,한의원,길한의원,인천광역시 부평구 아트센터로 38 (십정동),0.0,0.0,한방안·이비인후·피부과
2688,부평구,한의원,길한의원,인천광역시 부평구 아트센터로 38 (십정동),0.0,0.0,한방신경정신과
2688,부평구,한의원,길한의원,인천광역시 부평구 아트센터로 38 (십정동),0.0,0.0,한방재활의학과
2688,부평구,한의원,길한의원,인천광역시 부평구 아트센터로 38 (십정동),0.0,0.0,사상체질과
2688,부평구,한의원,길한의원,인천광역시 부평구 아트센터로 38 (십정동),0.0,0.0,침구과
2688,부평구,한의원,길한의원,인천광역시 부평구 아트센터로 38 (십정동),0.0,0.0,한방응급과
2689,부평구,한의원,백두한의원,"인천광역시 부평구 동암남로 13, 1층 (십정동)",0.0,0.0,한방내과
2689,부평구,한의원,백두한의원,"인천광역시 부평구 동암남로 13, 1층 (십정동)",0.0,0.0,한방부인과
2689,부평구,한의원,백두한의원,"인천광역시 부평구 동암남로 13, 1층 (십정동)",0.0,0.0,한방소아과
2689,부평구,한의원,백두한의원,"인천광역시 부평구 동암남로 13, 1층 (십정동)",0.0,0.0,한방안·이비인후·피부과
2689,부평구,한의원,백두한의원,"인천광역시 부평구 동암남로 13, 1층 (십정동)",0.0,0.0,한방신경정신과
2689,부평구,한의원,백두한의원,"인천광역시 부평구 동암남로 13, 1층 (십정동)",0.0,0.0,한방재활의학과
2689,부평구,한의원,백두한의원,"인천광역시 부평구 동암남로 13, 1층 (십정동)",0.0,0.0,사상체질과
2689,부평구,한의원,백두한의원,"인천광역시 부평구 동암남로 13, 1층 (십정동)",0.0,0.0,침구과
2689,부평구,한의원,백두한의원,"인천광역시 부평구 동암남로 13, 1층 (십정동)",0.0,0.0,한방응급과
2690,부평구,한의원,일침한의원,"인천광역시 부평구 안남로 261, 전방프라자 307호, 405호 (산곡동)",0.0,0.0,한방내과
2690,부평구,한의원,일침한의원,"인천광역시 부평구 안남로 261, 전방프라자 307호, 405호 (산곡동)",0.0,0.0,한방부인과
2690,부평구,한의원,일침한의원,"인천광역시 부평구 안남로 261, 전방프라자 307호, 405호 (산곡동)",0.0,0.0,한방소아과
2690,부평구,한의원,일침한의원,"인천광역시 부평구 안남로 261, 전방프라자 307호, 405호 (산곡동)",0.0,0.0,한방안·이비인후·피부과
2690,부평구,한의원,일침한의원,"인천광역시 부평구 안남로 261, 전방프라자 307호, 405호 (산곡동)",0.0,0.0,한방신경정신과
2690,부평구,한의원,일침한의원,"인천광역시 부평구 안남로 261, 전방프라자 307호, 405호 (산곡동)",0.0,0.0,한방재활의학과
2690,부평구,한의원,일침한의원,"인천광역시 부평구 안남로 261, 전방프라자 307호, 405호 (산곡동)",0.0,0.0,사상체질과
2690,부평구,한의원,일침한의원,"인천광역시 부평구 안남로 261, 전방프라자 307호, 405호 (산곡동)",0.0,0.0,침구과
2690,부평구,한의원,일침한의원,"인천광역시 부평구 안남로 261, 전방프라자 307호, 405호 (산곡동)",0.0,0.0,한방응급과
2691,부평구,한의원,미래한의원,인천광역시 부평구 부평북로 446 (삼산동),0.0,0.0,한방내과
2691,부평구,한의원,미래한의원,인천광역시 부평구 부평북로 446 (삼산동),0.0,0.0,한방부인과
2691,부평구,한의원,미래한의원,인천광역시 부평구 부평북로 446 (삼산동),0.0,0.0,한방소아과
2691,부평구,한의원,미래한의원,인천광역시 부평구 부평북로 446 (삼산동),0.0,0.0,한방안·이비인후·피부과
2691,부평구,한의원,미래한의원,인천광역시 부평구 부평북로 446 (삼산동),0.0,0.0,한방신경정신과
2691,부평구,한의원,미래한의원,인천광역시 부평구 부평북로 446 (삼산동),0.0,0.0,한방재활의학과
2691,부평구,한의원,미래한의원,인천광역시 부평구 부평북로 446 (삼산동),0.0,0.0,사상체질과
2691,부평구,한의원,미래한의원,인천광역시 부평구 부평북로 446 (삼산동),0.0,0.0,침구과
2691,부평구,한의원,미래한의원,인천광역시 부평구 부평북로 446 (삼산동),0.0,0.0,한방응급과
2692,부평구,한의원,부평경희한의원,"인천광역시 부평구 마곡로 14, 113,114호 (산곡동)",0.0,0.0,한방내과
2692,부평구,한의원,부평경희한의원,"인천광역시 부평구 마곡로 14, 113,114호 (산곡동)",0.0,0.0,한방부인과
2692,부평구,한의원,부평경희한의원,"인천광역시 부평구 마곡로 14, 113,114호 (산곡동)",0.0,0.0,한방소아과
2692,부평구,한의원,부평경희한의원,"인천광역시 부평구 마곡로 14, 113,114호 (산곡동)",0.0,0.0,한방안·이비인후·피부과
2692,부평구,한의원,부평경희한의원,"인천광역시 부평구 마곡로 14, 113,114호 (산곡동)",0.0,0.0,한방신경정신과
2692,부평구,한의원,부평경희한의원,"인천광역시 부평구 마곡로 14, 113,114호 (산곡동)",0.0,0.0,한방재활의학과
2692,부평구,한의원,부평경희한의원,"인천광역시 부평구 마곡로 14, 113,114호 (산곡동)",0.0,0.0,사상체질과
2692,부평구,한의원,부평경희한의원,"인천광역시 부평구 마곡로 14, 113,114호 (산곡동)",0.0,0.0,침구과
2692,부평구,한의원,부평경희한의원,"인천광역시 부평구 마곡로 14, 113,114호 (산곡동)",0.0,0.0,한방응급과
2693,부평구,한의원,예성한의원,"인천광역시 부평구 후정동로 8, 201호 (삼산동)",0.0,0.0,한방내과
2693,부평구,한의원,예성한의원,"인천광역시 부평구 후정동로 8, 201호 (삼산동)",0.0,0.0,한방부인과
2693,부평구,한의원,예성한의원,"인천광역시 부평구 후정동로 8, 201호 (삼산동)",0.0,0.0,한방소아과
2693,부평구,한의원,예성한의원,"인천광역시 부평구 후정동로 8, 201호 (삼산동)",0.0,0.0,한방안·이비인후·피부과
2693,부평구,한의원,예성한의원,"인천광역시 부평구 후정동로 8, 201호 (삼산동)",0.0,0.0,한방신경정신과
2693,부평구,한의원,예성한의원,"인천광역시 부평구 후정동로 8, 201호 (삼산동)",0.0,0.0,한방재활의학과
2693,부평구,한의원,예성한의원,"인천광역시 부평구 후정동로 8, 201호 (삼산동)",0.0,0.0,사상체질과
2693,부평구,한의원,예성한의원,"인천광역시 부평구 후정동로 8, 201호 (삼산동)",0.0,0.0,침구과
2693,부평구,한의원,예성한의원,"인천광역시 부평구 후정동로 8, 201호 (삼산동)",0.0,0.0,한방응급과
2694,부평구,한의원,한결한의원,"인천광역시 부평구 부평대로167번길 54, 4층 (청천동)",0.0,0.0,한방내과
2694,부평구,한의원,한결한의원,"인천광역시 부평구 부평대로167번길 54, 4층 (청천동)",0.0,0.0,한방부인과
2694,부평구,한의원,한결한의원,"인천광역시 부평구 부평대로167번길 54, 4층 (청천동)",0.0,0.0,한방소아과
2694,부평구,한의원,한결한의원,"인천광역시 부평구 부평대로167번길 54, 4층 (청천동)",0.0,0.0,한방안·이비인후·피부과
2694,부평구,한의원,한결한의원,"인천광역시 부평구 부평대로167번길 54, 4층 (청천동)",0.0,0.0,한방신경정신과
2694,부평구,한의원,한결한의원,"인천광역시 부평구 부평대로167번길 54, 4층 (청천동)",0.0,0.0,한방재활의학과
2694,부평구,한의원,한결한의원,"인천광역시 부평구 부평대로167번길 54, 4층 (청천동)",0.0,0.0,사상체질과
2694,부평구,한의원,한결한의원,"인천광역시 부평구 부평대로167번길 54, 4층 (청천동)",0.0,0.0,침구과
2694,부평구,한의원,한결한의원,"인천광역시 부평구 부평대로167번길 54, 4층 (청천동)",0.0,0.0,한방응급과
2695,부평구,한의원,일신한의원,인천광역시 부평구 경인로1104번길 14-4 (부개동),0.0,0.0,한방내과
2695,부평구,한의원,일신한의원,인천광역시 부평구 경인로1104번길 14-4 (부개동),0.0,0.0,한방부인과
2695,부평구,한의원,일신한의원,인천광역시 부평구 경인로1104번길 14-4 (부개동),0.0,0.0,한방소아과
2695,부평구,한의원,일신한의원,인천광역시 부평구 경인로1104번길 14-4 (부개동),0.0,0.0,한방안·이비인후·피부과
2695,부평구,한의원,일신한의원,인천광역시 부평구 경인로1104번길 14-4 (부개동),0.0,0.0,한방신경정신과
2695,부평구,한의원,일신한의원,인천광역시 부평구 경인로1104번길 14-4 (부개동),0.0,0.0,한방재활의학과
2695,부평구,한의원,일신한의원,인천광역시 부평구 경인로1104번길 14-4 (부개동),0.0,0.0,사상체질과
2695,부평구,한의원,일신한의원,인천광역시 부평구 경인로1104번길 14-4 (부개동),0.0,0.0,침구과
2695,부평구,한의원,일신한의원,인천광역시 부평구 경인로1104번길 14-4 (부개동),0.0,0.0,한방응급과
2696,부평구,한의원,동의보감한의원,"인천광역시 부평구 경인로1024번길 41, 2층 (부개동)",0.0,0.0,한방내과
2696,부평구,한의원,동의보감한의원,"인천광역시 부평구 경인로1024번길 41, 2층 (부개동)",0.0,0.0,한방부인과
2696,부평구,한의원,동의보감한의원,"인천광역시 부평구 경인로1024번길 41, 2층 (부개동)",0.0,0.0,한방소아과
2696,부평구,한의원,동의보감한의원,"인천광역시 부평구 경인로1024번길 41, 2층 (부개동)",0.0,0.0,한방안·이비인후·피부과
2696,부평구,한의원,동의보감한의원,"인천광역시 부평구 경인로1024번길 41, 2층 (부개동)",0.0,0.0,한방신경정신과
2696,부평구,한의원,동의보감한의원,"인천광역시 부평구 경인로1024번길 41, 2층 (부개동)",0.0,0.0,한방재활의학과
2696,부평구,한의원,동의보감한의원,"인천광역시 부평구 경인로1024번길 41, 2층 (부개동)",0.0,0.0,사상체질과
2696,부평구,한의원,동의보감한의원,"인천광역시 부평구 경인로1024번길 41, 2층 (부개동)",0.0,0.0,침구과
2696,부평구,한의원,동의보감한의원,"인천광역시 부평구 경인로1024번길 41, 2층 (부개동)",0.0,0.0,한방응급과
2697,부평구,한의원,김규식한의원,인천광역시 부평구 마장로 320 (산곡동),0.0,0.0,한방내과
2697,부평구,한의원,김규식한의원,인천광역시 부평구 마장로 320 (산곡동),0.0,0.0,한방부인과
2697,부평구,한의원,김규식한의원,인천광역시 부평구 마장로 320 (산곡동),0.0,0.0,한방소아과
2697,부평구,한의원,김규식한의원,인천광역시 부평구 마장로 320 (산곡동),0.0,0.0,한방안·이비인후·피부과
2697,부평구,한의원,김규식한의원,인천광역시 부평구 마장로 320 (산곡동),0.0,0.0,한방신경정신과
2697,부평구,한의원,김규식한의원,인천광역시 부평구 마장로 320 (산곡동),0.0,0.0,한방재활의학과
2697,부평구,한의원,김규식한의원,인천광역시 부평구 마장로 320 (산곡동),0.0,0.0,사상체질과
2697,부평구,한의원,김규식한의원,인천광역시 부평구 마장로 320 (산곡동),0.0,0.0,침구과
2697,부평구,한의원,김규식한의원,인천광역시 부평구 마장로 320 (산곡동),0.0,0.0,한방응급과
2698,부평구,한의원,삼산한의원,인천광역시 부평구 부평북로 399 (삼산동),0.0,0.0,한방내과
2698,부평구,한의원,삼산한의원,인천광역시 부평구 부평북로 399 (삼산동),0.0,0.0,한방부인과
2698,부평구,한의원,삼산한의원,인천광역시 부평구 부평북로 399 (삼산동),0.0,0.0,한방소아과
2698,부평구,한의원,삼산한의원,인천광역시 부평구 부평북로 399 (삼산동),0.0,0.0,한방안·이비인후·피부과
2698,부평구,한의원,삼산한의원,인천광역시 부평구 부평북로 399 (삼산동),0.0,0.0,한방신경정신과
2698,부평구,한의원,삼산한의원,인천광역시 부평구 부평북로 399 (삼산동),0.0,0.0,한방재활의학과
2698,부평구,한의원,삼산한의원,인천광역시 부평구 부평북로 399 (삼산동),0.0,0.0,사상체질과
2698,부평구,한의원,삼산한의원,인천광역시 부평구 부평북로 399 (삼산동),0.0,0.0,침구과
2698,부평구,한의원,삼산한의원,인천광역시 부평구 부평북로 399 (삼산동),0.0,0.0,한방응급과
2699,부평구,한의원,부평부부한의원,인천광역시 부평구 장제로 212 (부평동),0.0,0.0,한방내과
2699,부평구,한의원,부평부부한의원,인천광역시 부평구 장제로 212 (부평동),0.0,0.0,한방부인과
2699,부평구,한의원,부평부부한의원,인천광역시 부평구 장제로 212 (부평동),0.0,0.0,한방소아과
2699,부평구,한의원,부평부부한의원,인천광역시 부평구 장제로 212 (부평동),0.0,0.0,한방안·이비인후·피부과
2699,부평구,한의원,부평부부한의원,인천광역시 부평구 장제로 212 (부평동),0.0,0.0,한방신경정신과
2699,부평구,한의원,부평부부한의원,인천광역시 부평구 장제로 212 (부평동),0.0,0.0,한방재활의학과
2699,부평구,한의원,부평부부한의원,인천광역시 부평구 장제로 212 (부평동),0.0,0.0,사상체질과
2699,부평구,한의원,부평부부한의원,인천광역시 부평구 장제로 212 (부평동),0.0,0.0,침구과
2699,부평구,한의원,부평부부한의원,인천광역시 부평구 장제로 212 (부평동),0.0,0.0,한방응급과
2700,부평구,한의원,영창한의원,인천광역시 부평구 장제로 188-2 (부평동),0.0,0.0,한방내과
2700,부평구,한의원,영창한의원,인천광역시 부평구 장제로 188-2 (부평동),0.0,0.0,한방부인과
2700,부평구,한의원,영창한의원,인천광역시 부평구 장제로 188-2 (부평동),0.0,0.0,한방소아과
2700,부평구,한의원,영창한의원,인천광역시 부평구 장제로 188-2 (부평동),0.0,0.0,한방안·이비인후·피부과
2700,부평구,한의원,영창한의원,인천광역시 부평구 장제로 188-2 (부평동),0.0,0.0,한방신경정신과
2700,부평구,한의원,영창한의원,인천광역시 부평구 장제로 188-2 (부평동),0.0,0.0,한방재활의학과
2700,부평구,한의원,영창한의원,인천광역시 부평구 장제로 188-2 (부평동),0.0,0.0,사상체질과
2700,부평구,한의원,영창한의원,인천광역시 부평구 장제로 188-2 (부평동),0.0,0.0,침구과
2700,부평구,한의원,영창한의원,인천광역시 부평구 장제로 188-2 (부평동),0.0,0.0,한방응급과
2701,부평구,한의원,동암한의원,"인천광역시 부평구 열우물로 91-1, 2층 (십정동)",0.0,0.0,한방내과
2701,부평구,한의원,동암한의원,"인천광역시 부평구 열우물로 91-1, 2층 (십정동)",0.0,0.0,한방부인과
2701,부평구,한의원,동암한의원,"인천광역시 부평구 열우물로 91-1, 2층 (십정동)",0.0,0.0,한방소아과
2701,부평구,한의원,동암한의원,"인천광역시 부평구 열우물로 91-1, 2층 (십정동)",0.0,0.0,한방안·이비인후·피부과
2701,부평구,한의원,동암한의원,"인천광역시 부평구 열우물로 91-1, 2층 (십정동)",0.0,0.0,한방신경정신과
2701,부평구,한의원,동암한의원,"인천광역시 부평구 열우물로 91-1, 2층 (십정동)",0.0,0.0,한방재활의학과
2701,부평구,한의원,동암한의원,"인천광역시 부평구 열우물로 91-1, 2층 (십정동)",0.0,0.0,사상체질과
2701,부평구,한의원,동암한의원,"인천광역시 부평구 열우물로 91-1, 2층 (십정동)",0.0,0.0,침구과
2701,부평구,한의원,동암한의원,"인천광역시 부평구 열우물로 91-1, 2층 (십정동)",0.0,0.0,한방응급과
2702,부평구,한의원,토정한의원,인천광역시 부평구 충선로 165 (부개동),0.0,0.0,한방내과
2702,부평구,한의원,토정한의원,인천광역시 부평구 충선로 165 (부개동),0.0,0.0,한방부인과
2702,부평구,한의원,토정한의원,인천광역시 부평구 충선로 165 (부개동),0.0,0.0,한방소아과
2702,부평구,한의원,토정한의원,인천광역시 부평구 충선로 165 (부개동),0.0,0.0,한방안·이비인후·피부과
2702,부평구,한의원,토정한의원,인천광역시 부평구 충선로 165 (부개동),0.0,0.0,한방신경정신과
2702,부평구,한의원,토정한의원,인천광역시 부평구 충선로 165 (부개동),0.0,0.0,한방재활의학과
2702,부평구,한의원,토정한의원,인천광역시 부평구 충선로 165 (부개동),0.0,0.0,사상체질과
2702,부평구,한의원,토정한의원,인천광역시 부평구 충선로 165 (부개동),0.0,0.0,침구과
2702,부평구,한의원,토정한의원,인천광역시 부평구 충선로 165 (부개동),0.0,0.0,한방응급과
2703,부평구,한의원,현대경희한의원,인천광역시 부평구 경원대로 1246 (산곡동),0.0,0.0,한방내과
2703,부평구,한의원,현대경희한의원,인천광역시 부평구 경원대로 1246 (산곡동),0.0,0.0,한방부인과
2703,부평구,한의원,현대경희한의원,인천광역시 부평구 경원대로 1246 (산곡동),0.0,0.0,한방소아과
2703,부평구,한의원,현대경희한의원,인천광역시 부평구 경원대로 1246 (산곡동),0.0,0.0,한방안·이비인후·피부과
2703,부평구,한의원,현대경희한의원,인천광역시 부평구 경원대로 1246 (산곡동),0.0,0.0,한방신경정신과
2703,부평구,한의원,현대경희한의원,인천광역시 부평구 경원대로 1246 (산곡동),0.0,0.0,한방재활의학과
2703,부평구,한의원,현대경희한의원,인천광역시 부평구 경원대로 1246 (산곡동),0.0,0.0,사상체질과
2703,부평구,한의원,현대경희한의원,인천광역시 부평구 경원대로 1246 (산곡동),0.0,0.0,침구과
2703,부평구,한의원,현대경희한의원,인천광역시 부평구 경원대로 1246 (산곡동),0.0,0.0,한방응급과
2704,부평구,한의원,인천평화의료복지사회적협동조합평화한의원,"인천광역시 부평구 경인로1104번길 15, 3층 일부호 (일신동)",0.0,0.0,한방내과
2704,부평구,한의원,인천평화의료복지사회적협동조합평화한의원,"인천광역시 부평구 경인로1104번길 15, 3층 일부호 (일신동)",0.0,0.0,한방부인과
2704,부평구,한의원,인천평화의료복지사회적협동조합평화한의원,"인천광역시 부평구 경인로1104번길 15, 3층 일부호 (일신동)",0.0,0.0,한방소아과
2704,부평구,한의원,인천평화의료복지사회적협동조합평화한의원,"인천광역시 부평구 경인로1104번길 15, 3층 일부호 (일신동)",0.0,0.0,한방안·이비인후·피부과
2704,부평구,한의원,인천평화의료복지사회적협동조합평화한의원,"인천광역시 부평구 경인로1104번길 15, 3층 일부호 (일신동)",0.0,0.0,한방신경정신과
2704,부평구,한의원,인천평화의료복지사회적협동조합평화한의원,"인천광역시 부평구 경인로1104번길 15, 3층 일부호 (일신동)",0.0,0.0,한방재활의학과
2704,부평구,한의원,인천평화의료복지사회적협동조합평화한의원,"인천광역시 부평구 경인로1104번길 15, 3층 일부호 (일신동)",0.0,0.0,사상체질과
2704,부평구,한의원,인천평화의료복지사회적협동조합평화한의원,"인천광역시 부평구 경인로1104번길 15, 3층 일부호 (일신동)",0.0,0.0,침구과
2704,부평구,한의원,인천평화의료복지사회적협동조합평화한의원,"인천광역시 부평구 경인로1104번길 15, 3층 일부호 (일신동)",0.0,0.0,한방응급과
2705,부평구,한의원,손한의원,인천광역시 부평구 후정동로 35 (삼산동),0.0,0.0,한방내과
2705,부평구,한의원,손한의원,인천광역시 부평구 후정동로 35 (삼산동),0.0,0.0,한방부인과
2705,부평구,한의원,손한의원,인천광역시 부평구 후정동로 35 (삼산동),0.0,0.0,한방소아과
2705,부평구,한의원,손한의원,인천광역시 부평구 후정동로 35 (삼산동),0.0,0.0,한방안·이비인후·피부과
2705,부평구,한의원,손한의원,인천광역시 부평구 후정동로 35 (삼산동),0.0,0.0,한방신경정신과
2705,부평구,한의원,손한의원,인천광역시 부평구 후정동로 35 (삼산동),0.0,0.0,한방재활의학과
2705,부평구,한의원,손한의원,인천광역시 부평구 후정동로 35 (삼산동),0.0,0.0,사상체질과
2705,부평구,한의원,손한의원,인천광역시 부평구 후정동로 35 (삼산동),0.0,0.0,침구과
2705,부평구,한의원,손한의원,인천광역시 부평구 후정동로 35 (삼산동),0.0,0.0,한방응급과
2706,부평구,한의원,백두산한의원,"인천광역시 부평구 부평대로 102, 1층 111~114호 (부평동, 부평대우마이빌)",0.0,0.0,한방내과
2706,부평구,한의원,백두산한의원,"인천광역시 부평구 부평대로 102, 1층 111~114호 (부평동, 부평대우마이빌)",0.0,0.0,한방부인과
2706,부평구,한의원,백두산한의원,"인천광역시 부평구 부평대로 102, 1층 111~114호 (부평동, 부평대우마이빌)",0.0,0.0,한방소아과
2706,부평구,한의원,백두산한의원,"인천광역시 부평구 부평대로 102, 1층 111~114호 (부평동, 부평대우마이빌)",0.0,0.0,한방안·이비인후·피부과
2706,부평구,한의원,백두산한의원,"인천광역시 부평구 부평대로 102, 1층 111~114호 (부평동, 부평대우마이빌)",0.0,0.0,한방신경정신과
2706,부평구,한의원,백두산한의원,"인천광역시 부평구 부평대로 102, 1층 111~114호 (부평동, 부평대우마이빌)",0.0,0.0,한방재활의학과
2706,부평구,한의원,백두산한의원,"인천광역시 부평구 부평대로 102, 1층 111~114호 (부평동, 부평대우마이빌)",0.0,0.0,사상체질과
2706,부평구,한의원,백두산한의원,"인천광역시 부평구 부평대로 102, 1층 111~114호 (부평동, 부평대우마이빌)",0.0,0.0,침구과
2706,부평구,한의원,백두산한의원,"인천광역시 부평구 부평대로 102, 1층 111~114호 (부평동, 부평대우마이빌)",0.0,0.0,한방응급과
2707,부평구,한의원,백운한의원,인천광역시 부평구 경원대로 1236 (산곡동),0.0,0.0,한방내과
2707,부평구,한의원,백운한의원,인천광역시 부평구 경원대로 1236 (산곡동),0.0,0.0,한방부인과
2707,부평구,한의원,백운한의원,인천광역시 부평구 경원대로 1236 (산곡동),0.0,0.0,한방소아과
2707,부평구,한의원,백운한의원,인천광역시 부평구 경원대로 1236 (산곡동),0.0,0.0,한방안·이비인후·피부과
2707,부평구,한의원,백운한의원,인천광역시 부평구 경원대로 1236 (산곡동),0.0,0.0,한방신경정신과
2707,부평구,한의원,백운한의원,인천광역시 부평구 경원대로 1236 (산곡동),0.0,0.0,한방재활의학과
2707,부평구,한의원,백운한의원,인천광역시 부평구 경원대로 1236 (산곡동),0.0,0.0,사상체질과
2707,부평구,한의원,백운한의원,인천광역시 부평구 경원대로 1236 (산곡동),0.0,0.0,침구과
2707,부평구,한의원,백운한의원,인천광역시 부평구 경원대로 1236 (산곡동),0.0,0.0,한방응급과
2708,부평구,한의원,갑자한의원,인천광역시 부평구 길주남로 159 (부개동),0.0,0.0,한방내과
2708,부평구,한의원,갑자한의원,인천광역시 부평구 길주남로 159 (부개동),0.0,0.0,한방부인과
2708,부평구,한의원,갑자한의원,인천광역시 부평구 길주남로 159 (부개동),0.0,0.0,한방소아과
2708,부평구,한의원,갑자한의원,인천광역시 부평구 길주남로 159 (부개동),0.0,0.0,한방안·이비인후·피부과
2708,부평구,한의원,갑자한의원,인천광역시 부평구 길주남로 159 (부개동),0.0,0.0,한방신경정신과
2708,부평구,한의원,갑자한의원,인천광역시 부평구 길주남로 159 (부개동),0.0,0.0,한방재활의학과
2708,부평구,한의원,갑자한의원,인천광역시 부평구 길주남로 159 (부개동),0.0,0.0,사상체질과
2708,부평구,한의원,갑자한의원,인천광역시 부평구 길주남로 159 (부개동),0.0,0.0,침구과
2708,부평구,한의원,갑자한의원,인천광역시 부평구 길주남로 159 (부개동),0.0,0.0,한방응급과
2709,부평구,한의원,고려한의원,인천광역시 부평구 대정로 24 (부평동),0.0,0.0,한방내과
2709,부평구,한의원,고려한의원,인천광역시 부평구 대정로 24 (부평동),0.0,0.0,한방부인과
2709,부평구,한의원,고려한의원,인천광역시 부평구 대정로 24 (부평동),0.0,0.0,한방소아과
2709,부평구,한의원,고려한의원,인천광역시 부평구 대정로 24 (부평동),0.0,0.0,한방안·이비인후·피부과
